"LON","LAT","YEAR","MM","DD","DOY","YYYYMMDD","ALLSKY_SFC_SW_DWN","RH2M","T2M","T2MDEW","T2M_MAX","WS2M","ALLSKY_SFC_LW_DWN","PS","YEAR","T2MWET","T2M_MIN","WD50M","WS50M","ALLSKY_SFC_SW_DIFF","ALLSKY_SFC_SW_DNI","ALLSKY_SRF_ALB","CLOUD_AMT","YEAR","PRECTOTCORR","WD2M","TOA_SW_DWN","GWETPROF","TS","WD10M","WS10M","ALLSKY_KT","YEAR","ALLSKY_SFC_PAR_TOT","CLRSKY_SFC_SW_DWN","GWETROOT","QV2M","T2M_RANGE","GWETTOP","WS10M_MAX","WS10M_MIN","YEAR","WS10M_RANGE","WS50M_MAX","WS50M_MIN","ALLSKY_SFC_UVA","WS50M_RANGE","ALLSKY_SFC_UVB","ALLSKY_SFC_UV_INDEX","CDD0","YEAR","CDD18_3","CLRSKY_KT","CLRSKY_SFC_PAR_TOT","FROST_DAYS","HDD0","HDD18_3","IMERG_PRECTOT","MIDDAY_INSOL","YEAR","SNODP","SZA","TOA_SW_DNI","TS_MAX","TS_MIN","WS2M_MAX","WS2M_MIN","WS2M_RANGE","YEAR","AOD_55","PW","AIRMASS","U10M","V10M","ALLSKY_NKT","ALLSKY_SFC_LW_UP","ALLSKY_SFC_PAR_DIFF","YEAR","ALLSKY_SFC_PAR_DIRH","ALLSKY_SFC_SW_DIRH","ALLSKY_SFC_SW_UP","AOD_55_ADJ","AOD_84","CLOUD_AMT_DAY","CLOUD_AMT_NIGHT","CLOUD_OD","YEAR","CLRSKY_DAYS","CLRSKY_NKT","CLRSKY_SFC_LW_DWN","CLRSKY_SFC_LW_UP","CLRSKY_SFC_PAR_DIFF","CLRSKY_SFC_PAR_DIRH","CLRSKY_SFC_SW_DIFF","CLRSKY_SFC_SW_DIRH","YEAR","CLRSKY_SFC_SW_DNI","CLRSKY_SFC_SW_UP","CLRSKY_SRF_ALB","DISPH","EVLAND","EVPTRNS","FRSEAICE","FRSNO","YEAR","IMERG_PRECLIQUID_PROB","IMERG_PRECTOT_COUNT","ORIGINAL_ALLSKY_SFC_LW_DWN","ORIGINAL_ALLSKY_SFC_SW_DIFF","ORIGINAL_ALLSKY_SFC_SW_DIRH","ORIGINAL_ALLSKY_SFC_SW_DWN","ORIGINAL_CLRSKY_SFC_LW_DWN","ORIGINAL_CLRSKY_SFC_SW_DWN","YEAR","PBLTOP","PRECSNO","PRECSNOLAND","PSH","QV10M","RHOA","SLP","SRF_ALB_ADJ","YEAR","T10M","T10M_MAX","T10M_MIN","T10M_RANGE","TO3","TQV","TROPPB","TROPQ","YEAR","TROPT","TSOIL1","TSOIL2","TSOIL3","TSOIL4","TSOIL5","TSOIL6","TSURF","YEAR","TS_ADJ","TS_RANGE","U2M","U50M","V2M","V50M","Z0M"
108.025131,34.300369,2025,9,4,247,2025-09-04,5.42,90.25,21.56,19.81,25.39,2.75,35.78,92.39,2025,20.68,18.39,72.9,5.4,4.1,1.39,0.15,98.61,2025,26.25,74.1,34.27,0.5,21.93,73.6,4.02,0.16,2025,2.72,21.21,0.52,15.73,7,0.68,5.46,1.87,2025,3.59,6.59,3.58,0.39,3.01,0.01,0.6,21.89,2025,3.59,0.62,9.68,0,0,0,NA,16.68,2025,0,NA,62.66,26.93,18.11,3.84,1.1,2.74,2025,0.96,5.54,3.54,-3.79,-1.12,0.2,36.15,2.58,2025,0.14,1.32,0.82,0.96,0.63,98.4,98.86,24.05,2025,0,0.78,33.46,36.09,5.62,4.06,9.52,11.68,2025,16.38,3.25,0.17,0.32,2.75,1.61,0,0,2025,NA,NA,NA,5.03,0.39,NA,NA,NA,2025,87.46,0,0,0.13,15.51,1.09,100.36,0.15,2025,21.46,24.91,18.62,6.29,279.56,55.73,11.05,0.01,2025,-73.62,21.68,21.72,22.4,22.75,19.9,13.63,21.93,2025,19.98,8.82,-2.61,-5.06,-0.74,-1.56,0.06
108.025131,34.300369,2025,9,5,248,2025-09-05,2.67,86.57,18.22,15.87,20.5,3.25,32.72,92.96,2025,17.05,14.7,334.4,6.9,2.15,0.22,0.15,98.44,2025,41.21,333.5,34.08,0.53,18.07,332.7,4.84,0.08,2025,1.41,19.11,0.6,12.26,5.8,0.78,9.41,1.27,2025,8.14,12.98,1.75,0.2,11.23,0,0.27,17.6,2025,0,0.56,8.35,0,0,0.7,NA,6.05,2025,0,NA,62.71,20.53,14.15,6.35,0.84,5.51,2025,1.22,4.78,3.6,1.36,-2.64,0.1,34.04,1.4,2025,0.01,0.51,0.39,1.22,0.82,98.67,98.18,33.37,2025,0,0.71,30.86,34,6.8,1.55,12.76,6.35,2025,10.17,3,0.17,0.32,2.78,0.87,0,0,2025,NA,NA,NA,2.61,0.06,NA,NA,NA,2025,87.03,0,0,0.06,11.95,1.1,101.08,0.15,2025,18.33,20.7,15.24,5.46,277.69,46.87,11.52,0.01,2025,-76.82,19.75,21.47,22.28,22.62,19.93,13.63,18.07,2025,15.69,6.38,0.92,1.66,-1.84,-3.45,0.06
108.025131,34.300369,2025,9,6,249,2025-09-06,21.22,72.73,18.5,13.04,24.47,1.12,29.87,93.08,2025,15.77,11.86,358.7,2.42,9.15,18.46,0.15,57.28,2025,0.12,56.5,33.9,0.53,18.38,47.9,1.76,0.63,2025,9.5,23.91,0.61,10.11,12.61,0.62,3.05,0.47,2025,2.58,4.05,0.64,1.23,3.41,0.03,1.77,18.16,2025,0,0.71,10.68,0,0,0.14,NA,70.74,2025,0,NA,62.71,27.82,10.7,2.2,0.32,1.88,2025,0.24,2.54,3.66,-0.18,-0.16,0.79,35.78,5.55,2025,3.96,12.08,3.06,0.24,0.19,53.71,61.5,1.41,2025,0,0.89,28.42,35.75,3.37,7.31,6.18,17.73,2025,26.99,3.43,0.16,0.32,3.65,4.79,0,0,2025,NA,NA,NA,11.6,9.61,NA,NA,NA,2025,87.93,0,0,0.51,9.51,1.1,101.19,0.15,2025,18.9,23.8,13.02,10.78,281.69,24.34,10.83,0,2025,-75.27,18.86,20.08,21.91,22.49,19.95,13.64,18.38,2025,19.31,17.12,-0.23,0,-0.15,-0.15,0.06
108.025131,34.300369,2025,9,7,250,2025-09-07,14.3,80.9,19.21,15.71,22.79,0.93,33.13,92.82,2025,17.46,15.68,9,2.1,9.69,5.05,0.15,93.35,2025,6.14,37.2,33.71,0.53,19.37,24.6,1.49,0.42,2025,6.71,22.5,0.59,12.08,7.11,0.63,2.41,0.7,2025,1.71,3.05,1.02,0.9,2.03,0.02,1.42,19.23,2025,0.93,0.67,10.32,0,0,0,NA,54.62,2025,0,NA,62.74,25.64,15.37,1.81,0.39,1.42,2025,0.38,3.93,3.72,-0.3,-0.65,0.54,35.33,5.86,2025,0.85,4.62,2.14,0.38,0.28,91.13,95.97,10.57,2025,0,0.85,30.72,35.28,3.89,6.43,6.91,15.6,2025,23.14,3.31,0.16,0.32,2.38,2.52,0,0,2025,NA,NA,NA,12.25,2.05,NA,NA,NA,2025,83.85,0,0,0.34,11.48,1.1,100.89,0.15,2025,19.44,22.42,16.12,6.3,278.41,40.61,11.74,0.01,2025,-71.7,19.53,20.16,21.54,22.34,19.97,13.64,19.37,2025,18.23,10.27,-0.32,-0.15,-0.42,-0.93,0.06
108.025131,34.300369,2025,9,8,251,2025-09-08,22.21,78.36,20.5,16.26,25.89,1.33,31.37,92.85,2025,18.38,15.33,73.6,2.9,6.14,23.08,0.15,35.24,2025,0.23,85.8,33.52,0.53,20.74,79,2.12,0.66,2025,9.93,22.51,0.58,12.5,10.56,0.59,3.17,1.1,2025,2.07,3.86,1.04,1.26,2.82,0.03,1.8,20.61,2025,2.31,0.67,10.06,0,0,0,NA,76.09,2025,0,NA,62.78,29.48,14.09,2.41,0.75,1.66,2025,0.44,2.98,3.79,-1.12,-0.22,0.85,37.84,4.14,2025,5.79,16.08,2.97,0.43,0.3,15.97,58.02,3.62,2025,0,0.86,30.42,37.82,4.1,5.95,7.09,15.43,2025,23.12,3,0.15,0.32,4.32,5.94,0,0,2025,NA,NA,NA,7.31,14.89,NA,NA,NA,2025,86.29,0,0,0.53,12.02,1.09,100.95,0.15,2025,21,24.99,16.77,8.22,282.87,29.2,11.25,0.01,2025,-72.25,20.56,20.45,21.32,22.19,19.99,13.65,20.74,2025,23.32,15.39,-0.79,-1.4,-0.06,-0.41,0.06
108.025131,34.300369,2025,9,9,252,2025-09-09,19.39,81.73,20.4,17.01,25.28,1.15,32.78,92.86,2025,18.7,15.88,66,2.42,10.44,11.83,0.15,86.5,2025,1.02,68.8,33.33,0.53,20.44,66.7,1.77,0.58,2025,8.87,22.75,0.56,13.12,9.4,0.58,3.04,1.09,2025,1.95,3.95,1.63,1.16,2.32,0.03,1.72,20.58,2025,2.28,0.68,10.32,0,0,0,NA,63.32,2025,0,NA,62.81,27.88,14.14,2.13,0.57,1.56,2025,0.39,3.6,3.86,-1.49,-0.64,0.75,37.03,6.5,2025,2.37,8.96,2.72,0.39,0.26,77.58,97.03,2.67,2025,0,0.88,31,36.99,3.9,6.42,6.48,16.27,2025,24.49,3.2,0.16,0.32,2.79,3.46,0,0,2025,NA,NA,NA,13.41,5.98,NA,NA,NA,2025,87.7,0,0,0.47,12.75,1.09,100.93,0.15,2025,20.67,24.58,16.91,7.67,279.94,37.51,10.78,0,2025,-71.79,20.43,20.7,21.26,22.05,20,13.65,20.44,2025,21.82,13.74,-0.98,-2.01,-0.38,-0.9,0.06
108.025131,34.300369,2025,9,10,253,2025-09-10,7.11,86.14,20.97,18.44,26.03,1.6,34.89,92.77,2025,19.7,17.45,69.1,3.43,5.67,0.99,0.15,98.32,2025,2.11,72.7,33.15,0.53,21.27,70.9,2.41,0.21,2025,3.48,21.03,0.55,14.38,8.58,0.57,3.32,1.07,2025,2.25,4.65,1.7,0.5,2.95,0.01,0.75,21.74,2025,3.44,0.63,9.54,0,0,0,NA,23.84,2025,0,NA,62.85,28.33,16.73,2.52,0.51,2.01,2025,0.74,4.67,3.93,-2.19,-0.76,0.28,35.8,3.4,2025,0.08,1.44,1.09,0.74,0.49,98.87,97.65,15.58,2025,0,0.82,32.35,35.74,5.25,4.29,8.94,12.09,2025,17.9,3.22,0.17,0.32,2.51,2.61,0,0,2025,NA,NA,NA,6.89,0.22,NA,NA,NA,2025,88.82,0,0,0.17,14.06,1.09,100.82,0.16,2025,21.04,25.4,18.05,7.35,277.11,48.55,10.73,0,2025,-72.11,21.05,20.94,21.24,21.92,20.01,13.66,21.27,2025,19.31,11.6,-1.47,-3.06,-0.46,-1.17,0.06
108.025131,34.300369,2025,9,11,254,2025-09-11,4.77,92.86,19.97,18.76,23.11,2.24,34.32,92.76,2025,19.36,17.02,59.2,4.61,3.92,0.22,0.15,99.46,2025,18.32,60.4,32.96,0.54,20.06,60.1,3.28,0.14,2025,2.41,20.37,0.57,14.68,6.09,0.67,4.46,1.83,2025,2.63,6.23,3.47,0.34,2.76,0.01,0.52,20.07,2025,1.77,0.62,9.21,0,0,0,NA,13.39,2025,0,NA,62.9,23.89,16.8,3.09,1.03,2.06,2025,0.7,4.85,4,-2.81,-1.62,0.19,35.14,2.39,2025,0.01,0.85,0.73,0.7,0.47,99.64,99.25,20.12,2025,0,0.8,32.09,35.09,5.96,3.25,10.18,10.19,2025,15.25,3.14,0.17,0.32,1.78,0.73,0,0,2025,NA,NA,NA,4.72,0.05,NA,NA,NA,2025,88.14,0,0,0.11,14.49,1.09,100.83,0.15,2025,19.97,22.83,17.1,5.73,273.12,49.43,11.17,0,2025,-72.76,20.55,21.04,21.27,21.8,20.02,13.66,20.06,2025,17.96,7.09,-1.93,-3.92,-1.09,-2.33,0.06
108.025131,34.300369,2025,9,12,255,2025-09-12,12.55,83.8,20.63,17.54,26.9,0.98,34.64,92.83,2025,19.08,15.49,105.8,2.17,7.74,6.89,0.15,77.15,2025,1.3,104.3,32.77,0.54,21.5,104.6,1.51,0.38,2025,5.79,21.95,0.57,13.59,11.41,0.59,2.74,0.26,2025,2.48,4.24,0.34,0.79,3.9,0.02,1.16,21.2,2025,2.9,0.67,9.93,0,0,0,NA,41.61,2025,0,NA,62.94,30.8,14.98,1.97,0.18,1.79,2025,0.38,3.35,4.08,-1.28,0.33,0.5,36.42,4.82,2025,0.97,4.82,1.87,0.38,0.26,86.45,66.16,11.47,2025,0,0.87,31.13,36.34,4.05,5.87,6.91,15.04,2025,22.78,3.22,0.16,0.31,3.95,5.19,0,0,2025,NA,NA,NA,10.07,2.49,NA,NA,NA,2025,85.2,0,0,0.3,13.2,1.09,100.89,0.15,2025,20.63,26.1,15.8,10.3,276.93,32.82,11.02,0,2025,-73.33,21.19,20.88,21.23,21.7,20.02,13.66,21.5,2025,20.45,15.82,-0.84,-1.79,0.21,0.51,0.06
108.025131,34.300369,2025,9,13,256,2025-09-13,16.25,81.17,22.17,18.45,28.57,1.13,34.64,92.69,2025,20.31,17.06,85.2,2.38,9.49,9.41,0.15,63.54,2025,0.95,86.3,32.57,0.54,22.39,85.2,1.69,0.5,2025,7.44,22.09,0.55,14.39,11.51,0.56,3.32,0.12,2025,3.2,5.68,0.16,0.97,5.52,0.02,1.39,22.82,2025,4.52,0.68,9.91,0,0,0,NA,51.82,2025,0,NA,62.94,31.68,15.69,2.27,0.08,2.19,2025,0.29,2.75,4.15,-1.6,-0.13,0.65,37.08,5.9,2025,1.54,6.77,2.3,0.29,0.21,68.55,57.63,10.06,2025,0,0.89,31.23,37,3.9,6.02,6.75,15.33,2025,23.86,3.06,0.15,0.31,4.08,5.62,0,0,2025,NA,NA,NA,12.27,3.98,NA,NA,NA,2025,87.01,0,0,0.39,14,1.09,100.71,0.15,2025,22.31,28.05,17.64,10.41,278.78,29.33,10.99,0,2025,-70.94,21.89,21.36,21.26,21.61,20.03,13.67,22.39,2025,21.86,15.99,-1.07,-2.22,-0.07,-0.19,0.06
108.025131,34.300369,2025,9,14,257,2025-09-14,21.29,78.98,23.18,18.98,29.57,1.41,33.05,92.61,2025,21.08,17.96,78.4,3.31,6.32,22.58,0.15,22.65,2025,0,87.6,32.38,0.54,23.43,82.1,2.17,0.66,2025,9.65,21.97,0.54,14.89,11.61,0.54,3.69,0.46,2025,3.23,6.56,0.59,1.22,5.97,0.03,1.71,23.77,2025,5.47,0.68,9.94,0,0,0,NA,71.47,2025,0,NA,62.98,32.17,16.44,2.56,0.32,2.24,2025,0.31,3.09,4.23,-1.57,-0.22,0.87,38.09,4.11,2025,5.55,14.99,2.97,0.31,0.22,16.99,29.35,2.7,2025,0,0.89,32.31,38.07,3.6,6.34,6.24,15.73,2025,24.39,3.06,0.15,0.31,3.91,5.84,0,0,2025,NA,NA,NA,7.55,13.74,NA,NA,NA,2025,84.2,0,0,0.51,14.5,1.08,100.64,0.15,2025,23.38,29.07,18.87,10.2,278.39,32.07,11.34,0,2025,-71.51,22.79,21.96,21.39,21.53,20.03,13.67,23.43,2025,23.93,15.73,-1.07,-2.36,-0.05,-0.48,0.06
108.025131,34.300369,2025,9,15,258,2025-09-15,18.42,84.45,23.3,20.28,29.19,1.1,34.24,92.59,2025,21.79,18.7,50.3,2.79,8.92,12.35,0.14,76.09,2025,2.9,52.8,32.18,0.54,23.25,51.5,1.84,0.57,2025,8.38,20.8,0.53,16.18,10.49,0.55,3.12,1.16,2025,1.96,5.28,1.24,1.07,4.04,0.03,1.51,23.95,2025,5.65,0.65,9.36,0,0,0,NA,66.24,2025,0,NA,63.03,30.77,17.69,2.29,0.57,1.72,2025,0.51,3.85,4.31,-1.34,-1.07,0.76,39.43,5.65,2025,2.73,9.51,2.38,0.51,0.34,62.58,92.06,3.38,2025,0,0.86,33.04,39.4,4.65,4.71,7.77,13.04,2025,19.64,2.72,0.15,0.31,2.46,3,0,0,2025,NA,NA,NA,11.09,7.33,NA,NA,NA,2025,85.76,0,0,0.44,15.75,1.08,100.58,0.14,2025,23.69,28.75,19.41,9.34,278.96,39.25,11.86,0,2025,-70.49,22.83,22.35,21.6,21.47,20.03,13.68,23.25,2025,26.51,13.08,-0.81,-1.98,-0.61,-1.65,0.06
108.025131,34.300369,2025,9,16,259,2025-09-16,6.26,88.39,21.64,19.56,24.2,1.68,35.18,92.79,2025,20.6,18.94,36.1,3.68,5.14,0.53,0.16,95.24,2025,15.3,44.4,31.98,0.54,21.62,43.6,2.54,0.2,2025,3.07,19.35,0.55,15.42,5.26,0.65,4.63,0.57,2025,4.06,5.55,0.86,0.43,4.69,0.01,0.62,21.57,2025,3.27,0.61,8.68,0,0,0,NA,17.36,2025,0,NA,63.04,25.54,18.64,3.32,0.31,3.01,2025,0.89,4.74,4.39,-0.92,-0.97,0.26,37.34,3.04,2025,0.03,1.12,0.97,0.89,0.58,95.79,94.6,19.5,2025,0,0.81,32.9,37.29,6.2,2.48,10.61,8.74,2025,13.23,3,0.17,0.31,2.27,1.38,0,0,2025,NA,NA,NA,6.13,0.12,NA,NA,NA,2025,88.53,0,0,0.15,15.08,1.09,100.87,0.16,2025,21.76,23.94,19.18,4.76,275.44,47.61,11.76,0,2025,-71.66,22.18,22.42,21.79,21.44,20.03,13.68,21.62,2025,22.43,6.9,-0.63,-1.11,-0.65,-1.52,0.06
108.025131,34.300369,2025,9,17,260,2025-09-17,3.77,87.48,17.34,15.13,20.04,2.75,33.14,93.35,2025,16.23,14.53,41.1,5.65,2.92,0.76,0.15,99.22,2025,9.96,41.2,31.77,0.55,17.39,41,4.05,0.12,2025,1.95,20.28,0.56,11.59,5.51,0.63,5.88,1.54,2025,4.34,7.21,3.17,0.29,4.04,0.01,0.42,17.29,2025,0,0.64,9.14,0,0,1.01,NA,10.72,2025,0,NA,63.06,21.29,14.32,4.2,0.81,3.39,2025,0.69,3.93,4.48,-2.14,-2.46,0.16,33.56,1.88,2025,0.07,0.85,0.56,0.69,0.46,98.79,99.72,34.55,2025,0,0.86,30.03,33.49,5.27,3.87,9.05,11.24,2025,17.01,3.12,0.17,0.31,2.02,0.87,0,0,2025,NA,NA,NA,3.58,0.19,NA,NA,NA,2025,87.94,0,0,0.09,11.39,1.11,101.59,0.15,2025,17.34,19.61,14.63,4.98,274.91,38.7,11.92,0,2025,-71.3,19.13,21.16,21.77,21.41,20.03,13.69,17.39,2025,14.61,6.97,-1.46,-3.03,-1.67,-3.48,0.06
108.025131,34.300369,2025,9,18,261,2025-09-18,2.52,93.27,13.76,12.68,14.84,3.73,31.02,93.26,2025,13.22,12.32,54.8,7.11,1.86,0.77,0.15,97.62,2025,47.69,54.3,31.57,0.57,13.85,54.2,5.45,0.08,2025,1.32,19.94,0.61,9.85,2.52,0.81,8.96,2.94,2025,6.02,10.88,4.26,0.2,6.62,0,0.28,13.58,2025,0,0.63,8.94,0,0,4.72,NA,9.8,2025,0,NA,63.12,15.67,12.18,6.21,1.98,4.23,2025,0.76,3.97,4.57,-4.35,-3.14,0.11,30.88,1.24,2025,0.08,0.66,0.36,0.76,0.51,98.5,96.57,38.33,2025,0,0.85,28.32,30.82,6.06,2.88,10.52,9.42,2025,14.26,3.08,0.17,0.31,1.67,0.18,0,0,2025,NA,NA,NA,2.28,0.24,NA,NA,NA,2025,89.86,0,0,0.06,9.72,1.13,101.53,0.15,2025,13.72,14.53,12.37,2.16,264.72,40.23,12.48,0,2025,-70.88,15.83,18.96,21.31,21.38,20.03,13.69,13.85,2025,8.68,3.49,-2.99,-5.72,-2.15,-4.04,0.06
108.025131,34.300369,2025,9,19,262,2025-09-19,10.68,84.49,13.97,11.2,18.97,1.05,30.62,93.33,2025,12.59,11.2,102.6,2.19,8.21,1.55,0.16,75.16,2025,0.35,100.5,31.36,0.58,14.79,104.7,1.58,0.34,2025,4.75,18.72,0.64,8.91,7.77,0.66,2.49,0.71,2025,1.78,3.69,0.94,0.6,2.75,0.01,0.87,15.08,2025,0,0.6,7.87,0,0,3.22,NA,32.76,2025,0,NA,63.1,22.79,9.87,1.95,0.41,1.54,2025,0.85,2.05,4.66,-0.97,0.25,0.46,33.03,4.67,2025,0.09,2.48,1.6,0.85,0.56,87.96,60.02,12.43,2025,0,0.81,26.94,32.95,5.44,2.43,9.97,8.75,2025,13.51,2.79,0.17,0.31,2.38,2.19,0,0,2025,NA,NA,NA,10.23,0.45,NA,NA,NA,2025,84.34,0,0,0.26,8.65,1.13,101.62,0.16,2025,13.96,18.22,11.3,6.92,274.61,20.18,10.89,0,2025,-72.3,15.78,17.58,20.53,21.3,20.02,13.69,14.79,2025,13.37,12.92,-0.72,-1.2,0.13,0.27,0.06
108.025131,34.300369,2025,9,20,263,2025-09-20,11.96,88.38,14.84,12.87,19.52,2.06,31.52,93.19,2025,13.86,9.73,59.9,4.59,7.04,7.82,0.15,78.79,2025,3.56,65,31.16,0.58,15.08,62.7,3.15,0.38,2025,5.51,21.2,0.62,10.03,9.79,0.64,5.05,1.5,2025,3.55,5.91,2.49,0.76,3.42,0.02,1.13,14.62,2025,0,0.68,9.57,0,0,3.67,NA,46.36,2025,0,NA,63.15,21.79,8.82,3.71,0.69,3.02,2025,0.37,2.98,4.75,-2.67,-1.37,0.52,34.7,4.31,2025,1.2,4.93,1.76,0.37,0.26,86.54,69.62,11.5,2025,0,0.93,28.17,34.62,3.31,6.26,5.7,15.5,2025,24.49,3.09,0.16,0.31,2.03,1.56,0,0,2025,NA,NA,NA,9.02,2.93,NA,NA,NA,2025,88.42,0,0,0.29,9.85,1.12,101.4,0.15,2025,14.96,19.04,10.71,8.33,275.35,30.79,10.71,0,2025,-75.01,15.42,17.04,19.85,21.17,20.02,13.7,15.08,2025,17.04,12.97,-1.79,-3.77,-0.83,-2.19,0.06
108.025131,34.300369,2025,9,21,264,2025-09-21,2.4,93.32,14.47,13.38,15.93,3.25,31.82,93.2,2025,13.93,12.93,65.7,6.27,1.81,0.7,0.15,99.28,2025,26.85,65.7,30.96,0.59,14.49,65.6,4.75,0.08,2025,1.27,19.52,0.64,10.32,3,0.76,7.04,1.92,2025,5.12,8.75,3.07,0.19,5.68,0.01,0.29,14.43,2025,0,0.63,8.79,0,0,3.87,NA,7.75,2025,0,NA,63.21,16.56,12.78,4.88,1.26,3.62,2025,0.88,4.12,4.85,-4.31,-1.95,0.11,32.51,1.2,2025,0.07,0.59,0.34,0.88,0.59,98.86,99.78,42.21,2025,0,0.86,28.74,32.44,5.27,3.51,9.16,10.36,2025,15.19,3.01,0.17,0.31,1.41,0.25,0,0,2025,NA,NA,NA,2.2,0.2,NA,NA,NA,2025,90.15,0,0,0.06,10.2,1.12,101.47,0.15,2025,14.47,15.8,13.01,2.79,262.43,41.57,10.17,0,2025,-76.55,15.51,17.1,19.35,21.02,20.01,13.7,14.49,2025,12.35,3.78,-2.95,-5.68,-1.33,-2.56,0.06
108.025131,34.300369,2025,9,22,265,2025-09-22,3.89,92.15,13.99,12.69,17.34,1.8,31.38,93.39,2025,13.34,12.18,64.9,3.54,3.22,0.13,0.16,99.76,2025,3.98,68.5,30.76,0.59,14.3,67.3,2.6,0.13,2025,1.95,19.21,0.64,9.84,5.16,0.68,4.36,1.24,2025,3.12,5.36,2.17,0.28,3.19,0.01,0.44,14.76,2025,0,0.62,8.49,0,0,3.54,NA,12.26,2025,0,NA,63.24,19.16,12.04,3.02,0.68,2.34,2025,0.72,3.49,4.95,-2.29,-0.96,0.17,32.37,1.94,2025,0.01,0.67,0.59,0.72,0.48,99.79,99.73,27.04,2025,0,0.86,28.21,32.3,5.24,3.24,9.12,10.09,2025,15.52,2.98,0.17,0.31,1.3,0.52,0,0,2025,NA,NA,NA,3.86,0.03,NA,NA,NA,2025,86.94,0,0,0.09,9.69,1.13,101.65,0.16,2025,13.91,16.94,12.24,4.7,266.62,34.2,11.35,0,2025,-72.16,15.07,16.56,18.93,20.85,20,13.71,14.3,2025,12.04,7.12,-1.6,-3.03,-0.63,-1.42,0.06
108.025131,34.300369,2025,9,23,266,2025-09-23,12.75,83.21,15.71,12.63,21.69,0.89,30.38,93.38,2025,14.17,11.94,163.5,2.57,8.39,6.28,0.16,68.06,2025,14.06,143.9,30.56,0.6,16.12,160.9,1.53,0.42,2025,5.89,20.53,0.65,9.81,9.75,0.73,2.66,0.07,2025,2.59,5.47,0.36,0.79,5.11,0.02,1.2,16.82,2025,0,0.67,9.23,0,0,1.48,NA,48.96,2025,0,NA,63.32,24.74,11.05,1.6,0.06,1.54,2025,0.24,2.84,5.05,-0.1,0.3,0.58,34.15,5.1,2025,0.79,4.35,1.83,0.24,0.16,81.77,51.86,9.02,2025,0,0.93,28.1,34.1,3.98,5.24,6.62,13.9,2025,23.28,2.94,0.16,0.31,2.74,2.3,0,0,2025,NA,NA,NA,10.6,2.15,NA,NA,NA,2025,85.95,0,0,0.31,9.45,1.12,101.67,0.16,2025,15.99,21.07,12.1,8.97,271.46,26.78,11.86,0,2025,-68.78,16.22,16.63,18.57,20.67,19.99,13.71,16.12,2025,15.91,13.69,-0.07,-0.14,0.1,0.46,0.06
108.025131,34.300369,2025,9,24,267,2025-09-24,19.63,76.06,16.12,11.59,22.45,1.43,28.17,93.18,2025,13.85,10.85,88.9,3.24,5.95,22.53,0.15,24.64,2025,0.22,93.7,30.34,0.6,15.8,90.1,2.29,0.65,2025,8.66,22.31,0.63,9.18,11.6,0.64,3.75,0.78,2025,2.97,5.32,0.64,1.12,4.68,0.03,1.55,16.65,2025,0,0.74,9.78,0,0,1.65,NA,71.73,2025,0,NA,63.33,25.82,8.22,2.79,0.6,2.19,2025,0.15,1.26,5.15,-1.39,0,0.9,34.89,3.64,2025,5.02,13.68,2.76,0.15,0.11,34.83,12.6,2.65,2025,0,NA,26.52,34.86,2.3,7.48,3.95,18.36,2025,30.9,3.14,0.16,0.3,3.47,4.02,0,0,2025,NA,NA,NA,7.39,12.24,NA,NA,NA,2025,86.7,0,0,0.47,8.84,1.11,101.41,0.15,2025,16.8,21.57,12.56,9.01,276.34,12.45,11.58,0,2025,-69.87,16.19,16.88,18.39,20.48,19.97,13.72,15.79,2025,17.54,17.6,-0.9,-1.92,0.06,-0.04,0.06
108.025131,34.300369,2025,9,25,268,2025-09-25,19.78,78.5,15.78,11.63,22.4,1.63,29.38,93.38,2025,13.7,9.51,60.9,3.99,6.91,21.38,0.15,41.88,2025,0.05,68.8,30.13,0.6,15.81,63.8,2.66,0.66,2025,8.74,21.93,0.61,9.19,12.89,0.62,3.91,1.19,2025,2.72,6.22,1.83,1.12,4.39,0.03,1.61,15.96,2025,0,0.73,9.62,0,0,2.34,NA,68.57,2025,0,NA,63.36,25.68,7.43,2.83,0.68,2.15,2025,0.21,1.52,5.25,-2.17,-1.07,0.92,34.76,4.21,2025,4.53,12.87,2.77,0.21,0.14,41.47,42.36,5.05,2025,0,NA,26.72,34.7,2.42,7.2,4.14,17.79,2025,29.61,3.04,0.16,0.3,3.33,4.05,0,0,2025,NA,NA,NA,8.66,11.13,NA,NA,NA,2025,88.23,0,0,0.48,8.87,1.12,101.6,0.15,2025,16.36,21.61,11.5,10.11,268.24,15.3,10.99,0,2025,-73.29,16.03,16.8,18.26,20.31,19.95,13.72,15.81,2025,17.2,18.25,-1.4,-3.15,-0.55,-1.75,0.06
